,regime_prob_0,regime_prob_1,regime_prob_2
2023-06-25,0.0,1.0,8.85918401711874e-52
2023-06-26,0.0,1.0,1.3632420506808458e-51
2023-06-27,0.0,1.0,1.6416411489738907e-44
2023-06-28,0.0,1.0,4.63228515390506e-44
2023-06-29,0.0,1.0,2.035545050647935e-47
2023-06-30,0.0,1.0,8.929209583819774e-52
2023-07-01,0.0,1.0,4.659549109526784e-48
2023-07-02,0.0,1.0,8.275308980904099e-48
2023-07-03,0.0,1.0,1.377311723766665e-47
2023-07-04,0.0,1.0,1.0578704272637508e-46
2023-07-06,0.0,1.0,3.7089296680540253e-59
2023-07-07,0.0,1.0,1.7509985233164256e-57
2023-07-08,0.0,1.0,4.39230511059571e-52
2023-07-09,0.0,1.0,1.7977938802442495e-52
2023-07-10,0.0,1.0,1.3397520460322953e-52
2023-07-11,0.0,1.0,3.245120021951359e-50
2023-07-12,0.0,1.0,3.821137726079221e-52
2023-07-13,0.0,1.0,3.4403177776758746e-46
2023-07-14,0.0,1.0,5.643681205169587e-39
2023-07-15,0.0,1.0,9.898022448806973e-40
2023-07-16,0.0,1.0,2.4600650052324997e-33
2023-07-17,0.0,1.0,4.10610502770554e-34
2023-07-18,0.0,1.0,4.2763339056523123e-35
2023-07-19,0.0,1.0,1.3965838148406583e-36
2023-07-20,0.0,1.0,7.928589608093074e-34
2023-07-21,0.0,1.0,5.964087203276126e-38
2023-07-22,0.0,1.0,7.349212666244972e-40
2023-07-23,0.0,1.0,4.437992180544856e-40
2023-07-24,0.0,1.0,3.496014397205879e-40
2023-07-25,0.0,1.0,1.7221075548428667e-41
2023-07-26,0.0,1.0,3.426599799948676e-40
2023-07-27,0.0,1.0,6.916143779301052e-42
2023-07-28,0.0,1.0,3.3497638631803636e-42
2023-07-29,0.0,1.0,6.52790489842986e-48
2023-07-30,0.0,1.0,5.627968974200924e-48
2023-07-31,0.0,1.0,6.385527230169931e-48
2023-08-01,0.0,1.0,1.7190523418561067e-43
2023-08-02,0.0,1.0,8.776269687322349e-66
2023-08-03,0.0,1.0,1.3662785618603868e-58
2023-08-04,0.0,1.0,2.4969883173383176e-61
2023-08-05,0.0,1.0,2.4207205264790378e-58
2023-08-06,0.0,1.0,3.413098112247439e-59
2023-08-07,0.0,1.0,1.631877948018412e-59
2023-08-08,0.0,1.0,3.137347331029852e-70
2023-08-09,0.0,1.0,1.1857031776534819e-73
2023-08-10,0.0,1.0,7.207823280342306e-74
2023-08-11,0.0,1.0,1.5715262902863789e-74
2023-08-12,0.0,1.0,1.1571728535539456e-80
2023-08-13,0.0,1.0,1.20513568648777e-80
2023-08-14,0.0,1.0,2.6179430529635264e-80
2023-08-15,0.0,1.0,4.3559462678642864e-76
2023-08-16,0.0,1.0,1.2070681101089575e-67
2023-08-17,0.0,1.0,5.655978423288413e-68
2023-08-18,0.0,1.0,9.721535117933119e-58
2023-08-19,0.0,1.0,6.432362291045372e-60
2023-08-20,0.0,1.0,3.882167052962604e-60
2023-08-21,0.0,1.0,4.1240269573741833e-60
2023-08-22,0.0,1.0,2.9445028100732544e-57
2023-08-23,0.0,1.0,1.7822653885532714e-59
2023-08-24,0.0,1.0,2.524079303016968e-56
2023-08-25,0.0,1.0,2.197194505806635e-54
2023-08-26,0.0,1.0,5.1459489478785606e-61
2023-08-27,0.0,1.0,9.68654445120324e-61
2023-08-28,0.0,1.0,1.2632360880896639e-59
2023-08-29,0.0,1.0,1.0062616423049602e-62
2023-08-30,0.0,1.0,8.540123426251281e-61
2023-08-31,0.0,1.0,1.0158556345805895e-63
2023-09-01,0.0,1.0,1.877012904101287e-75
2023-09-02,0.0,1.0,1.0008139471020799e-82
2023-09-03,0.0,1.0,1.5366547138575518e-82
2023-09-04,0.0,1.0,5.941419112844496e-82
2023-09-06,0.0,1.0,1.382536982647712e-77
2023-09-07,0.0,1.0,1.3654167004755624e-78
2023-09-08,0.0,1.0,1.8080393446314295e-81
2023-09-09,0.0,1.0,2.607925964384775e-84
2023-09-10,0.0,1.0,5.489918128820499e-84
2023-09-11,0.0,1.0,1.084158444436086e-83
2023-09-12,0.0,1.0,9.03597788372823e-81
2023-09-13,0.0,1.0,8.02489761139131e-78
2023-09-14,0.0,1.0,1.0627237565548807e-81
2023-09-15,0.0,1.0,7.097849019402412e-73
2023-09-16,0.0,1.0,1.0113785281572733e-65
2023-09-17,0.0,1.0,2.062862000662289e-65
2023-09-18,0.0,1.0,3.3418752825781385e-65
2023-09-19,0.0,1.0,3.1906592572340926e-63
2023-09-20,0.0,1.0,1.3432071557133836e-61
2023-09-21,0.0,1.0,6.594123469242911e-55
2023-09-22,0.0,1.0,2.2283645352380817e-44
2023-09-23,0.0,1.0,2.967897036014306e-44
2023-09-24,0.0,1.0,4.13185194780916e-44
2023-09-25,0.0,1.0,6.032641597725791e-44
2023-09-26,0.0,1.0,1.4267279630615746e-50
2023-09-27,0.0,1.0,6.202978585340867e-42
2023-09-28,0.0,1.0,3.8792613983901965e-48
2023-09-29,0.0,1.0,1.2869037565009045e-48
2023-09-30,0.0,1.0,1.4283282763632396e-49
2023-10-01,0.0,1.0,1.740730135303001e-49
2023-10-02,0.0,1.0,9.913540139046228e-49
2023-10-03,0.0,1.0,4.220215137592676e-58
2023-10-04,0.0,1.0,8.545521986756883e-48
2023-10-05,0.0,1.0,9.896575237310558e-51
2023-10-06,0.0,1.0,8.310535267953624e-52
2023-10-07,0.0,1.0,1.788373351747108e-51
2023-10-08,0.0,1.0,2.534224093961016e-51
2023-10-09,0.0,1.0,3.81947031429591e-51
2023-10-11,0.0,1.0,1.4959601139717332e-52
2023-10-12,0.0,1.0,9.187407302100022e-57
2023-10-13,0.0,1.0,3.5136989391318907e-59
2023-10-14,0.0,1.0,2.2533137600155085e-47
2023-10-15,0.0,1.0,1.596973125866175e-47
2023-10-16,0.0,1.0,2.6810303181054444e-35
2023-10-17,0.0,1.0,1.8275622221173207e-42
2023-10-18,0.0,1.0,5.756158203730778e-39
2023-10-19,0.0,1.0,4.947385867120979e-37
2023-10-20,0.0,1.0,5.0348569565075143e-26
2023-10-21,0.0,1.0,2.1061022555253057e-22
2023-10-22,0.0,1.0,6.551896773746482e-23
2023-10-23,0.0,1.0,2.584929194110516e-23
2023-10-24,0.0,1.0,1.3444073878848688e-28
2023-10-25,0.0,1.0,7.667787641361576e-37
2023-10-26,0.0,1.0,5.401217909344123e-34
2023-10-27,0.0,1.0,5.050028916693904e-34
2023-10-28,0.0,1.0,2.9283570954786062e-30
2023-10-29,0.0,1.0,2.1848040238591015e-30
2023-10-30,0.0,1.0,1.7465495361855776e-30
2023-10-31,0.0,1.0,8.251375173674116e-47
2023-11-01,0.0,1.0,4.56851186306587e-59
2023-11-02,0.0,1.0,2.749886348347189e-64
2023-11-03,0.0,1.0,1.5190093857832946e-68
2023-11-04,0.0,1.0,1.5526837491501052e-61
2023-11-05,0.0,1.0,5.342365511451559e-53
2023-11-06,0.0,1.0,2.2035321424022545e-52
2023-11-07,0.0,1.0,1.2111026537093677e-53
2023-11-08,0.0,1.0,1.0789061100114017e-59
2023-11-09,0.0,1.0,2.700722984424409e-59
2023-11-10,0.0,1.0,4.721811000230481e-60
2023-11-11,0.0,1.0,6.9035607668103525e-65
2023-11-12,0.0,1.0,1.5001770164579928e-64
2023-11-13,0.0,1.0,2.231529647846034e-64
2023-11-14,0.0,1.0,1.430793286080654e-60
2023-11-15,0.0,1.0,7.497167243330002e-43
2023-11-16,0.0,1.0,2.6638951764271797e-42
2023-11-17,0.0,1.0,3.998184427136736e-40
2023-11-18,0.0,1.0,1.0914799337799892e-40
2023-11-19,0.0,1.0,1.553775198751715e-41
2023-11-20,0.0,1.0,3.118009566184403e-42
2023-11-21,0.0,1.0,2.5345804466652366e-43
2023-11-22,0.0,1.0,2.1732504480664628e-44
2023-11-23,0.0,1.0,5.684062985854093e-47
2023-11-25,0.0,1.0,6.681051359831136e-42
2023-11-26,0.0,1.0,2.911998561578071e-42
2023-11-27,0.0,1.0,1.3463426387272854e-42
2023-11-28,0.0,1.0,2.582953447908626e-38
2023-11-29,0.0,1.0,1.2943490686726607e-37
2023-11-30,0.0,1.0,4.77405829305501e-36
2023-12-01,0.0,1.0,3.3575842151472635e-49
2023-12-02,0.0,1.0,1.3927171171709597e-49
2023-12-03,0.0,1.0,9.080032357027423e-50
2023-12-04,0.0,1.0,6.280819880075798e-50
2023-12-05,0.0,1.0,6.402770168502053e-54
2023-12-06,0.0,1.0,5.528257828888082e-67
2023-12-07,0.0,1.0,1.3759496013779355e-71
2023-12-08,0.0,1.0,2.415081999945732e-71
2023-12-09,0.0,1.0,2.1485402309109778e-80
2023-12-10,0.0,1.0,1.7260101887260984e-80
2023-12-11,0.0,1.0,1.3886711729657093e-80
2023-12-12,0.0,1.0,4.9281439132432464e-79
2023-12-13,0.0,1.0,1.176813632983582e-81
2023-12-14,0.0,1.0,4.8156542403885914e-79
2023-12-15,0.0,1.0,3.934479893214018e-65
2023-12-16,0.0,1.0,6.546482390673615e-64
2023-12-17,0.0,1.0,4.347713147534531e-64
2023-12-18,0.0,1.0,2.442899218634387e-64
2023-12-19,0.0,1.0,1.1197090721209807e-64
2023-12-20,0.0,1.0,1.1548702879339471e-63
2023-12-21,0.0,1.0,2.8817550546661337e-55
2023-12-22,0.0,1.0,4.329997694429828e-55
2023-12-23,0.0,1.0,1.3049937941029548e-59
2023-12-24,0.0,1.0,8.385285004163807e-60
2023-12-25,0.0,1.0,3.011988448128037e-60
2023-12-27,0.0,1.0,3.6302054835277585e-61
2023-12-28,0.0,1.0,4.137869088821351e-63
2023-12-29,0.0,1.0,3.576682179664832e-65
2023-12-30,0.0,1.0,1.7823645759172666e-71
2023-12-31,0.0,1.0,1.1432993443500088e-71
2024-01-01,0.0,1.0,8.32621608383046e-72
2024-01-03,0.0,1.0,1.4595436273724314e-72
2024-01-04,0.0,1.0,2.9709803966720186e-73
2024-01-05,0.0,1.0,1.7303809269035573e-66
2024-01-06,0.0,1.0,1.0636527399019866e-69
2024-01-07,0.0,1.0,8.611713154439994e-70
2024-01-08,0.0,1.0,6.988052110759538e-70
2024-01-09,0.0,1.0,3.066265188483341e-69
2024-01-10,0.0,1.0,5.01079321782528e-74
2024-01-11,0.0,1.0,1.6373339791102058e-73
2024-01-12,0.0,1.0,3.509226359249445e-77
2024-01-13,0.0,1.0,8.650089889535678e-72
2024-01-14,0.0,1.0,8.785018106068494e-72
2024-01-15,0.0,1.0,5.318175759863373e-64
2024-01-17,0.0,1.0,1.780801062547995e-61
2024-01-18,0.0,1.0,1.170900094076761e-58
2024-01-19,0.0,1.0,2.4466143174128533e-63
2024-01-20,0.0,1.0,7.015532029908301e-70
2024-01-21,0.0,1.0,5.91822310476203e-70
2024-01-22,0.0,1.0,6.680258772654952e-70
2024-01-23,0.0,1.0,3.219457430730739e-74
2024-01-24,0.0,1.0,1.7338733785670452e-76
2024-01-25,0.0,1.0,1.6036784562408005e-66
2024-01-26,0.0,1.0,1.097454610776488e-65
2024-01-27,0.0,1.0,8.593851952167142e-68
2024-01-28,0.0,1.0,6.620817341667189e-68
2024-01-29,0.0,1.0,4.797951159907288e-68
2024-01-30,0.0,1.0,1.4980111078360858e-63
2024-01-31,0.0,1.0,1.2589930357704857e-66
2024-02-01,0.0,1.0,1.1101753524926507e-75
2024-02-02,0.0,1.0,1.1049317852480267e-77
2024-02-03,0.0,1.0,6.791321451290967e-85
2024-02-04,0.0,1.0,6.933771507843252e-85
2024-02-05,0.0,1.0,5.692354984056231e-90
2024-02-06,0.0,1.0,1.550863463443399e-95
2024-02-07,0.0,1.0,7.065490833329083e-98
2024-02-08,0.0,1.0,1.1414132310652429e-99
2024-02-09,0.0,1.0,1.2327444969828413e-96
2024-02-10,0.0,1.0,5.5311735694746045e-95
2024-02-11,0.0,1.0,9.278621578332644e-95
2024-02-12,0.0,1.0,1.6457206362718862e-94
2024-02-13,0.0,1.0,2.0686707781487625e-86
2024-02-14,0.0,1.0,3.859081946336047e-82
2024-02-15,0.0,1.0,2.794021266934704e-74
2024-02-16,0.0,1.0,1.9698756944205722e-70
2024-02-17,0.0,1.0,2.4876359252144666e-65
2024-02-18,0.0,1.0,2.7262149226821813e-65
2024-02-19,0.0,1.0,5.004564368147918e-65
2024-02-21,0.0,1.0,1.8093965215100805e-62
2024-02-22,0.0,1.0,5.211831876458038e-65
2024-02-23,0.0,1.0,2.3943341002144386e-70
2024-02-24,0.0,1.0,1.6345780704495514e-74
2024-02-25,0.0,1.0,2.136654782334814e-74
2024-02-26,0.0,1.0,2.8020977087421414e-74
2024-02-27,0.0,1.0,8.60857325678455e-77
2024-02-28,0.0,1.0,7.396655014342963e-79
2024-02-29,1.0,2.8089581506997826e-64,1.2767428327213653e-115
2024-03-01,1.0,1.4339419390914781e-67,3.626695375189836e-116
2024-03-02,1.0,1.956556097358992e-70,4.762871788816506e-115
2024-03-03,1.0,2.6894652902151204e-70,5.376640048908987e-115
2024-03-04,1.0,4.320177222308708e-70,5.723372270585348e-115
2024-03-05,1.0,7.653481824922134e-67,1.5959848485946168e-113
2024-03-06,1.0,9.922930923229357e-61,3.480836929958883e-113
2024-03-07,1.0,4.6372763461354425e-58,6.322970872755577e-111
2024-03-08,1.0,2.2270338001601846e-58,3.773833299323735e-108
2024-03-09,1.0,1.2796653652765936e-56,2.9296305876441263e-108
2024-03-10,1.0,1.1638283791601208e-56,8.008994059460664e-109
2024-03-11,1.0,1.377509723558978e-56,2.5930188569660113e-109
2024-03-12,1.0,2.2193057375677992e-54,1.66673017338435e-109
2024-03-13,1.0,1.5337540826002188e-62,2.5249305908485552e-112
2024-03-14,1.0,2.6463688276003855e-61,1.1434406072013494e-109
2024-03-15,1.0,2.7911739621250154e-59,6.404663651982317e-112
2024-03-16,1.0,1.6579194522767365e-57,2.5298195215989205e-111
2024-03-17,1.0,6.717250689613246e-56,2.8262883901901937e-112
2024-03-18,1.0,6.821837865030828e-56,1.6872750433373788e-112
2024-03-19,1.0,6.587811409049813e-58,9.059756600045492e-114
2024-03-20,1.0,5.764084554736218e-62,7.292060449001746e-116
2024-03-21,1.0,2.4354630609751807e-67,6.297276443288587e-115
2024-03-22,1.0,1.904918975170195e-70,8.835208999789828e-118
2024-03-23,1.0,2.508073674235362e-70,2.0667819669773588e-119
2024-03-24,1.0,2.134331670164236e-70,3.389804506528814e-119
2024-03-25,1.0,1.680277238855406e-70,4.717782724933072e-119
2024-03-26,1.0,1.1007101630269001e-69,2.8277143511720173e-119
2024-03-27,1.0,5.158981123995378e-69,2.4619158916977526e-119
2024-03-28,1.0,1.077563540590274e-73,3.00349208212418e-119
2024-03-29,1.0,1.0344056729380656e-72,3.435809174875744e-120
2024-04-02,1.0,2.2584913949749903e-69,1.1153152048600268e-121
2024-04-03,1.0,4.221226436374497e-63,5.196220769443647e-119
2024-04-04,1.0,6.900245860191111e-62,1.0172731270541766e-115
2024-04-05,1.0,1.0146188753930845e-50,2.4238303082130137e-111
2024-04-06,1.0,2.5713444259091806e-53,8.750357192055608e-114
2024-04-07,1.0,7.5911033810167905e-53,1.8900643832354212e-114
2024-04-08,1.0,8.036727358882782e-53,7.591602313055047e-115
2024-04-09,1.0,1.7150386279535258e-55,8.860079467037456e-115
2024-04-10,1.0,2.3359913714915156e-56,4.718166388972396e-115
2024-04-11,1.0,9.654530830502124e-54,1.3901042639530554e-118
2024-04-12,1.0,5.61661634808764e-59,2.7309722264689554e-119
2024-04-13,1.0,2.4284391081815732e-48,1.933827324182389e-120
2024-04-14,1.0,3.1216410145410905e-47,1.7204218698562244e-120
2024-04-15,1.0,1.1584322400761712e-44,1.3370396127741477e-121
2024-04-16,1.0,8.569268396286352e-38,4.7961951895182595e-123
2024-04-17,1.0,1.8854487561275972e-39,3.8827279780324146e-125
2024-04-18,1.0,1.1617638180412774e-37,2.4801525361244156e-124
2024-04-19,1.0,3.269656690983596e-38,1.7858666854504187e-125
2024-04-20,1.0,2.4302935719067484e-34,2.48619007511894e-126
2024-04-21,1.0,7.627276314001441e-34,9.067255305823531e-127
2024-04-22,1.0,1.6384362500756095e-33,3.989076738435227e-127
2024-04-23,1.0,2.772380728026684e-40,2.9544376724869236e-126
2024-04-24,1.0,9.46200246866029e-47,7.075626201735007e-123
2024-04-25,1.0,3.8490907565116045e-46,1.1338738108052754e-123
2024-04-26,1.0,1.8582543795052614e-47,2.4343561458584904e-122
2024-04-27,1.0,7.037490291563557e-51,1.7381494687763895e-122
2024-04-28,1.0,8.902180252003762e-51,2.1976646010423282e-122
2024-04-29,1.0,1.0775416380401516e-50,2.726187139023971e-122
2024-04-30,1.0,4.88389457299658e-52,1.121370569626321e-120
2024-05-01,1.0,5.18116960194037e-46,9.285194482872462e-125
2024-05-02,1.0,1.2236756198496438e-45,2.1293657733647853e-123
2024-05-03,1.0,6.976316630418986e-52,3.329060122390945e-120
2024-05-04,1.0,1.0337662903105009e-61,2.824224317619733e-117
2024-05-05,1.0,1.1198004620121417e-61,3.699363184607532e-117
2024-05-06,1.0,5.261880039957453e-62,2.2985588161219787e-117
2024-05-07,1.0,1.0415566248687606e-62,2.576192962418426e-116
2024-05-08,1.0,1.178331740647858e-65,1.1375946116238702e-116
2024-05-09,1.0,4.505053931163794e-68,1.8467301673857478e-116
2024-05-10,1.0,1.2244055585639955e-70,1.626980111787109e-114
2024-05-11,1.0,5.592543972813732e-73,2.437047626601229e-114
2024-05-12,1.0,4.843620685124152e-73,3.5543860151747464e-114
2024-05-13,1.0,5.640826885114686e-73,1.2506895689170591e-113
2024-05-14,1.0,6.257704096134326e-62,1.2421291663257716e-114
2024-05-15,1.0,1.1966075753665932e-63,1.514055964590751e-113
2024-05-16,1.0,2.5782096434390965e-72,2.5123667830873244e-109
2024-05-17,1.0,8.899051793235468e-72,1.5218468101367929e-108
2024-05-18,1.0,2.863713162262728e-75,3.1892454199756495e-106
2024-05-19,1.0,2.183324385450632e-75,4.2905709968157635e-106
2024-05-20,1.0,2.125329355260508e-75,7.345229003617607e-106
2024-05-21,1.0,1.903699846037175e-72,5.887159415794281e-107
2024-05-22,1.0,4.443418335368763e-77,7.349012288793083e-107
2024-05-23,1.0,4.2272468518394246e-72,4.377571166786962e-108
2024-05-24,1.0,2.05392487079968e-66,3.7369004220117987e-109
2024-05-25,1.0,2.2960097441838393e-76,5.155273913227479e-105
2024-05-26,1.0,1.5409910195858686e-76,8.595987610639046e-105
2024-05-27,1.0,1.922750471841979e-76,3.8565899598928697e-104
2024-05-29,1.0,1.2466542684533878e-62,2.6415616453025285e-105
2024-05-30,1.0,1.8391995134693915e-50,1.0260432864704199e-109
2024-05-31,1.0,5.885721359382726e-49,8.306757078596428e-109
2024-06-01,1.0,2.4450831877250953e-64,3.516844752068393e-106
2024-06-02,1.0,1.891184196079103e-64,3.3497283663794416e-106
2024-06-03,1.0,7.127771838786256e-66,1.749664249649969e-105
2024-06-04,1.0,5.541616990509203e-63,1.746253496980238e-103
2024-06-05,1.0,2.0065368956868408e-64,2.1737894055646327e-104
2024-06-06,1.0,6.063029299163293e-72,8.739785098822269e-104
2024-06-07,1.0,6.006899097546088e-70,3.4347602643076706e-102
2024-06-08,1.0,3.54708249054058e-78,3.2936340465287182e-105
2024-06-09,1.0,2.5412064526116803e-78,3.1432669906431616e-105
2024-06-10,1.0,2.0947161221901032e-78,2.7237929589970185e-105
2024-06-11,1.0,2.834049332388685e-73,3.303069463162606e-107
2024-06-12,1.0,2.5311201354322863e-74,1.70564639889149e-108
2024-06-13,1.0,3.149536324034021e-81,6.791342625633571e-104
2024-06-14,1.0,1.697557181695759e-86,2.8470508423798362e-108
2024-06-15,1.0,3.371042581939866e-79,1.4738193649267373e-110
2024-06-16,1.0,2.4451114919606217e-79,1.7427981548184802e-110
2024-06-17,1.0,1.5472718914625924e-79,1.6424483655878794e-110
2024-06-18,1.0,3.8974269104608136e-79,1.4545903212807227e-108
2024-06-19,1.0,3.3445861705078088e-84,9.61261953971134e-109
2024-06-21,1.0,9.843806373065564e-74,9.618155636069203e-110
2024-06-22,1.0,2.6407806867971513e-77,3.1675167878879136e-111
2024-06-23,1.0,8.36325953481215e-78,7.951731566383708e-111
2024-06-24,1.0,4.39929549144718e-78,2.526782362341227e-110
2024-06-25,1.0,4.079456760010669e-76,4.0545033653240536e-108
2024-06-26,1.0,5.376483371920117e-82,8.513933784734434e-111
2024-06-27,1.0,3.4586077983739783e-85,2.0947099902381526e-112
2024-06-28,1.0,9.081707256625141e-88,8.551135674951088e-112
2024-06-29,1.0,4.2078629308623717e-85,3.377692907681579e-111
2024-06-30,1.0,4.070241139390476e-85,4.705079707940392e-111
2024-07-01,1.0,4.710064390017409e-85,7.106378914054493e-111
2024-07-02,1.0,1.342022152746176e-87,1.6616531936191498e-111
2024-07-03,1.0,2.407061751986382e-89,8.018216326600875e-111
2024-07-04,1.0,1.034844932760332e-87,8.199910411131816e-108
2024-07-06,1.0,1.04897122725309e-82,1.0845883409473485e-105
2024-07-07,1.0,7.647254654288615e-83,1.1789880211214657e-105
2024-07-08,1.0,8.422458408664847e-83,1.3689457855518243e-105
2024-07-09,1.0,8.026220975903679e-85,2.9750782050839873e-106
2024-07-10,1.0,5.633798574710035e-84,1.2104719774350255e-106
2024-07-11,1.0,1.692973899585844e-83,1.6387739492405055e-105
2024-07-12,1.0,1.737322894166906e-79,1.078738638279224e-102
2024-07-13,1.0,2.6087621699976793e-84,5.474656349532211e-104
2024-07-14,1.0,2.817753598039907e-84,2.9489875770974776e-104
2024-07-15,1.0,2.3361390461131e-84,1.6490221889177897e-104
2024-07-16,1.0,2.055208355760227e-82,2.0031836036609094e-104
2024-07-17,1.0,1.0242106224665499e-82,4.6375923466309566e-104
2024-07-18,1.0,1.483799805411501e-73,1.1240824953372057e-98
2024-07-19,1.0,6.637833518640333e-64,5.9057266739817155e-99
2024-07-20,1.0,1.3336149003515885e-58,1.3388674771513768e-102
2024-07-21,1.0,5.42809205239276e-57,1.3674771969238369e-104
2024-07-22,1.0,6.464731264561098e-56,6.395226926726846e-106
2024-07-23,1.0,7.900007340283829e-66,6.065352082858587e-107
2024-07-24,1.0,8.261534199166554e-68,1.1447510202884644e-108
2024-07-25,1.0,1.0832152829442973e-47,5.922515767113873e-109
2024-07-26,1.0,2.3491940585468297e-44,3.9938106957105656e-111
2024-07-27,1.0,8.972701077905606e-54,1.7234789290808365e-111
2024-07-28,1.0,1.9625009502458035e-53,7.701885359696641e-112
2024-07-29,1.0,4.455130262940634e-53,4.375038404332151e-112
2024-07-30,1.0,2.8706506743345208e-52,9.699904458317855e-114
2024-07-31,1.0,2.4473463450426544e-45,5.883751223389555e-114
2024-08-01,1.0,1.485032699418615e-52,1.012681105810104e-111
2024-08-02,1.0,8.318411000799893e-42,5.597622676213774e-116
2024-08-03,1.0,6.904540876072541e-26,7.533489570915582e-117
2024-08-04,1.0,5.5926843479962e-25,4.2789466368065363e-119
2024-08-05,1.0,1.064512884815174e-22,8.544150416422564e-121
2024-08-06,1.3770652562709345e-14,0.9999999999999858,3.0317674710809793e-142
2024-08-07,0.9999999999959499,4.049458889649576e-12,4.052867362870908e-133
2024-08-08,0.9999999999989129,1.0871161671464647e-12,2.4953848917078524e-136
2024-08-09,1.0,1.6129887886900516e-21,9.270351250305011e-132
2024-08-10,1.0,9.305885265447556e-29,6.155375404136334e-126
2024-08-11,1.0,8.771715939653019e-29,2.968264000929386e-126
2024-08-12,1.0,2.517624816883175e-28,2.8441055323444748e-126
2024-08-13,1.0,1.8749642090240606e-27,4.9838154330877565e-127
2024-08-14,1.0,2.6487878610041194e-38,3.8662566874112167e-122
2024-08-15,1.0,5.0042454806025834e-48,2.635437503791428e-119
2024-08-16,1.0,1.9556076823801022e-56,1.0511769125947707e-116
2024-08-17,1.0,1.5993306842292943e-59,1.3207934662822841e-114
2024-08-18,1.0,1.414626973701876e-59,7.935161188634312e-115
2024-08-19,1.0,1.3449446612116424e-59,5.498704495172895e-115
2024-08-20,1.0,4.2499182365360374e-61,4.254147503214482e-113
2024-08-21,1.0,3.233987077418053e-50,4.878337948311463e-114
2024-08-22,1.0,1.686519957426575e-48,1.8809750112631196e-115
2024-08-23,1.0,1.7805634224806363e-41,1.656380969809845e-120
2024-08-24,1.0,8.170328574458693e-52,2.516886715946318e-116
2024-08-25,1.0,5.4149024293415224e-52,6.374433600828902e-117
2024-08-26,1.0,1.0346805043682614e-51,9.085360424585457e-120
2024-08-27,1.0,1.0049812686323572e-49,7.853552419884845e-120
2024-08-28,1.0,1.2009098668609635e-55,1.853970493215331e-120
2024-08-29,1.0,5.864685434305681e-46,3.3153194267352796e-123
2024-08-30,1.0,2.5784948569939918e-55,9.309046876767174e-121
2024-08-31,1.0,7.619819364373362e-63,1.3183065214219112e-121
2024-09-01,1.0,7.522058119083431e-63,9.277935494136146e-122
2024-09-02,1.0,7.025721325764109e-61,1.7754657604830246e-110
2024-09-04,1.0,2.4677774344716643e-30,6.877702633604551e-120
2024-09-05,1.0,2.6315058495198427e-28,8.363675625057319e-120
2024-09-06,1.0,3.3333102721072975e-31,6.364505621944591e-116
2024-09-07,1.0,3.0553594844684375e-24,2.708516115954806e-121
2024-09-08,1.0,3.170490721677542e-24,1.555034777444358e-121
2024-09-09,1.0,3.281804392175202e-24,9.330608350865421e-122
2024-09-10,1.0,1.1751936589870317e-32,3.417097898911822e-117
2024-09-11,1.0,8.486980852263185e-35,1.6777011731514513e-117
2024-09-12,1.0,3.7856042682096734e-41,7.563128219360539e-115
2024-09-13,1.0,1.5494615030465775e-44,7.734354395615312e-113
2024-09-14,1.0,4.803126894800268e-47,5.149858732011659e-111
2024-09-15,1.0,8.636663720580072e-47,2.8837823673822544e-111
2024-09-16,1.0,7.773013131695065e-47,2.336380403792105e-111
2024-09-17,1.0,3.4571810563907787e-43,1.8793309616404553e-111
2024-09-18,1.0,6.218249210833938e-41,2.339757658106418e-112
2024-09-19,1.0,1.3244138257405142e-38,2.0309211749694198e-113
2024-09-20,1.0,2.404223434005644e-50,3.091672165464729e-111
2024-09-21,1.0,6.974451067236314e-52,1.843020126244863e-111
2024-09-22,1.0,6.28230928033621e-52,1.9377370868923285e-111
2024-09-23,1.0,4.541677648965823e-52,1.7870646943682963e-111
2024-09-24,1.0,1.393069389694472e-55,1.8514371610544772e-113
2024-09-25,1.0,8.418678574291525e-58,7.532592457437386e-112
2024-09-26,1.0,2.901969795228599e-59,5.4131266311497044e-114
2024-09-27,1.0,1.0534646082523289e-58,5.1299347380845155e-113
2024-09-28,1.0,1.1249408573336087e-48,1.999865281757373e-114
2024-09-29,1.0,7.981602329749219e-49,2.2307111201573266e-114
2024-09-30,1.0,4.551745269782546e-49,1.374877597314331e-113
2024-10-01,1.0,2.25554367014039e-51,6.2532663268732336e-114
2024-10-02,1.0,6.092919595207026e-38,5.311748078432103e-100
2024-10-03,1.0,3.523881471383106e-40,7.10252706835078e-101
2024-10-04,1.0,5.222421554186282e-35,2.8224219717416113e-102
2024-10-05,1.0,4.8960084469784776e-40,9.362822869128771e-103
2024-10-06,1.0,1.1537746467553971e-40,7.014400434257565e-103
2024-10-07,1.0,1.4136924555368864e-40,6.587130194779843e-103
2024-10-08,1.0,4.820109655216833e-30,1.099947916017784e-105
2024-10-09,1.0,5.869074692301874e-35,6.531802558693686e-107
2024-10-10,1.0,9.768616447898474e-38,5.250783322815801e-107
2024-10-11,1.0,7.137411038898123e-37,1.0685542412468445e-106
2024-10-12,1.0,4.483085603934865e-38,1.1168943361845334e-105
2024-10-13,1.0,8.626877643419903e-38,1.7590551650581273e-105
2024-10-14,1.0,1.4880490126578611e-37,3.2232068838992725e-105
2024-10-16,1.0,1.3992151370305016e-36,1.9499337152659284e-106
